timestamp,precipitation (mm),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius)
07/05/2020,0.051000000000000004,18.434375000000003,24,14.9
08/05/2020,0.34,18.295833333333334,24.2,14.3
09/05/2020,0.051000000000000004,18.834722222222222,24.4,14.7
10/05/2020,13.293000000000001,17.112152777777776,21.9,14
11/05/2020,0.136,17.64479166666667,23.5,13.5
12/05/2020,1.004,18.665972222222223,25,14.6
13/05/2020,0.17,19.317708333333332,27,13.8
14/05/2020,0.17,19.757291666666667,27.4,14.6
15/05/2020,3.3669999999999995,18.72951388888889,24.5,15.6
16/05/2020,0.885,18.811111111111114,25,14.5
17/05/2020,0.051000000000000004,17.779166666666665,24.8,13
18/05/2020,0.068,17.525000000000002,24.1,12.1
19/05/2020,0.10200000000000001,18.62743055555556,26.2,11.6
20/05/2020,0.017,18.30972222222222,24.8,14.4
21/05/2020,0,18.248958333333334,22.5,14.9
22/05/2020,0,17.725347222222226,24,12.5
23/05/2020,0.085,16.952430555555555,22.9,11.4
24/05/2020,0.085,17.413888888888888,23.7,13.1
25/05/2020,0.136,18.228125,25.4,13.4
26/05/2020,0.085,18.987152777777776,25.7,14.6
27/05/2020,0.051000000000000004,19.32743055555555,26.7,13.9
28/05/2020,0,19.343402777777776,26,15.4
29/05/2020,0.068,18.430555555555557,25,12.4
30/05/2020,0.10200000000000001,17.382291666666667,25.1,10.4
31/05/2020,0.136,17.515277777777776,25.2,10.5
01/06/2020,0.051000000000000004,18.007638888888888,24.8,12.7
02/06/2020,0.11900000000000001,17.674652777777776,24.7,11.5
03/06/2020,0.11900000000000001,16.91076388888889,23.5,11.2
04/06/2020,0.085,18.04097222222222,24.9,11.9
05/06/2020,0,17.88888888888889,26,10.5
06/06/2020,0.085,18.37743055555556,26.4,11.4
07/06/2020,0.017,18.68402777777778,25,13.4
08/06/2020,0,16.59861111111111,20,12.9
09/06/2020,6.598000000000001,17.882638888888888,24.5,13.2
10/06/2020,5.2219999999999995,16.028125000000003,21,13.1
11/06/2020,0.15300000000000002,17.693055555555556,24.7,12.6
12/06/2020,3.4539999999999997,17.52638888888889,24.2,14.2
13/06/2020,1.071,17.28541666666667,22.7,14.1
14/06/2020,0.034,16.610763888888886,21.3,14.4
15/06/2020,0,16.162500000000005,19.3,13.1
16/06/2020,0.068,15.80659722222222,19.6,12.9
17/06/2020,0,16.646180555555556,22.4,12.5
18/06/2020,0,16.124305555555555,22,10.8
19/06/2020,0.085,17.241666666666667,23.7,10.1
20/06/2020,2.383,18.068055555555553,25.7,12.7
21/06/2020,0,17.927430555555556,25,11.4
22/06/2020,0.051000000000000004,18.047569444444445,24.6,12.9
23/06/2020,0,17.826041666666665,24.1,12.9
24/06/2020,0.017,17.62777777777778,24.9,12.4
25/06/2020,0.051000000000000004,16.653819444444444,24.5,10.6
26/06/2020,0.10200000000000001,16.872222222222224,24.1,10.7
27/06/2020,0,17.98715277777778,24.7,13.9
28/06/2020,0.051000000000000004,17.976041666666667,25.8,12.4
29/06/2020,0.136,17.265625,24.7,10.3
30/06/2020,0.068,16.947569444444444,24.9,8.1
01/07/2020,0.11900000000000001,15.822916666666666,22.8,10.1
02/07/2020,0,16.473263888888887,21.9,12.3
03/07/2020,0,16.193055555555556,22.8,10.4
04/07/2020,0.085,16.786458333333332,24.5,9.5
05/07/2020,0,16.486458333333335,21.5,13
06/07/2020,0,17.274305555555557,23.1,12.7
07/07/2020,0,16.62847222222222,22.5,12
08/07/2020,0,17.446180555555557,22.5,13
09/07/2020,0.136,17.12361111111111,24.5,11.2
10/07/2020,0.034,15.26388888888889,22.2,10.4
11/07/2020,0.17000000000000004,15.895833333333334,23.9,8.3
12/07/2020,0.068,17.900694444444444,26.2,11
13/07/2020,0,17.471874999999997,22.9,10.9
14/07/2020,0,17.084375,23.4,11.8
15/07/2020,0,16.78715277777778,21.9,12.3
16/07/2020,0,16.39409722222222,22,12.4
17/07/2020,0,15.512847222222222,21.5,9.8
18/07/2020,0,15.094791666666667,19.8,10.6
19/07/2020,0,15.890972222222224,22.3,10.1
20/07/2020,0.017,15.510069444444444,19.3,10.5
21/07/2020,0,17.024652777777778,23,11
22/07/2020,0,17.166666666666668,23.5,12
23/07/2020,0,17.09166666666667,25.6,13.1
24/07/2020,0,16.222569444444442,22.9,11.5
25/07/2020,0,16.855208333333334,24.4,11
26/07/2020,0,16.460763888888888,23.5,11.1
27/07/2020,0.017,16.95138888888889,22.1,12.2
28/07/2020,0,16.645833333333332,21.1,13
29/07/2020,0,17.732291666666665,25.7,12.1
30/07/2020,0.017,16.493402777777778,24.4,10.3
31/07/2020,0.11900000000000001,16.838541666666668,24.9,10.6
01/08/2020,0,17.625694444444445,25.7,10.9
02/08/2020,0.068,15.26736111111111,23.1,8.6
03/08/2020,0.085,16.112152777777776,24,9.8
04/08/2020,0.085,17.170833333333334,25.3,9.7
05/08/2020,0.085,16.489930555555556,23.1,10
06/08/2020,0.10200000000000001,17.634375,27.2,9.9
07/08/2020,0.068,18.44513888888889,28.2,11
08/08/2020,0.034,17.288541666666667,25.1,10.5
09/08/2020,0,16.831944444444442,24.4,11.2
10/08/2020,0.034,17.47361111111111,26.4,11.2
11/08/2020,1.429,17.98923611111111,27.8,10.9
12/08/2020,0.034,16.612152777777776,23.2,13.4
13/08/2020,0.051000000000000004,17.718055555555555,24,13.7
14/08/2020,0,18.22222222222222,24.3,12.9
15/08/2020,0,18.103125,27.1,11.5
16/08/2020,0,16.396875,23.6,12.2
17/08/2020,0.15300000000000002,16.844097222222224,23.5,12.3
18/08/2020,0.085,18.136805555555554,25.6,11.4
19/08/2020,0,17.1125,21.6,13.9
20/08/2020,0,18.200000000000003,25.9,13.7
21/08/2020,0,17.259027777777778,21.9,12.6
22/08/2020,0,16.226736111111112,20.4,13.3
23/08/2020,0,16.798958333333335,22.4,13.7
24/08/2020,0.068,16.41909722222222,22.2,13.5
25/08/2020,0,18.34305555555556,25.4,13.2
26/08/2020,0,18.571875000000002,26.6,14.3
27/08/2020,0.051000000000000004,17.214930555555554,24.1,11.4
28/08/2020,0.051000000000000004,18.130902777777777,26.2,12
29/08/2020,0,18.128124999999997,26.9,11.9
30/08/2020,0.11900000000000001,18.66423611111111,28.4,9.7
31/08/2020,0.017,18.77673611111111,27.8,10.6
01/09/2020,0,18.225347222222222,26.8,12.7
02/09/2020,0,17.82048611111111,25.9,10.7
03/09/2020,0,17.329513888888886,24.1,11.3
04/09/2020,1.1219999999999999,17.517770034843203,26.2,9.9
05/09/2020,0.663,17.06701388888889,23.3,13.6
06/09/2020,0.068,15.657638888888888,18.1,14.3
07/09/2020,2.0570000000000004,14.91527777777778,17.3,13.5
08/09/2020,0,15.615277777777777,20,11.5
09/09/2020,0,16.302430555555556,23.5,10.3
10/09/2020,0,17.316666666666666,23,10.3
11/09/2020,0,17.293055555555554,23.8,12.2
12/09/2020,0.068,17.771180555555556,25.4,11.3
13/09/2020,0,19.04201388888889,26.9,9.9
14/09/2020,0.10200000000000001,18.493750000000002,26.6,10.6
15/09/2020,0,18.804861111111112,27.2,12.6
16/09/2020,0.15300000000000002,20.079513888888886,29.8,11
17/09/2020,0.10200000000000001,18.565624999999997,28.5,11.1
18/09/2020,0.051000000000000004,18.863194444444446,26.3,13.8
19/09/2020,0.034,18.06493055555556,24.6,12
20/09/2020,0.017,16.83611111111111,22.3,12.8
21/09/2020,0.11900000000000001,18.461805555555557,27.1,12
22/09/2020,0.051000000000000004,18.93263888888889,28.2,11.7
23/09/2020,0,19.490972222222222,27.9,11.2
24/09/2020,0.017,18.085069444444443,24.2,14.7
25/09/2020,0,18.84826388888889,25.5,14.7
26/09/2020,22.438,17.907291666666666,26.9,13.1
27/09/2020,0.017,19.568055555555556,28.9,13.9
28/09/2020,0.051000000000000004,19.324305555555554,26.8,13.6
29/09/2020,0.136,19.926388888888894,29,12.7
30/09/2020,2.739,19.30979020979021,28,14.3
01/10/2020,0,20.191666666666666,28.4,14.9
02/10/2020,0,19.65451388888889,27.9,13
03/10/2020,0.085,19.589583333333334,28.3,11.2
04/10/2020,0.11900000000000001,19.973958333333332,28.9,11
05/10/2020,0.10200000000000001,19.99375,29,11.1
06/10/2020,0.10200000000000001,20.55902777777778,29.5,11.8
07/10/2020,0,20.101393728222998,28.4,9.6
08/10/2020,0.068,20.172569444444445,28.5,11.1
09/10/2020,0.085,20.693055555555556,29.6,13
10/10/2020,1.207,19.790277777777774,29.4,15.3
11/10/2020,0.017,20.992708333333333,30.1,14.3
12/10/2020,0.068,20.657638888888886,28.8,14.7
13/10/2020,0.10200000000000001,20.814930555555556,29.8,12.6
14/10/2020,0.051000000000000004,19.900694444444444,28.1,13.9
15/10/2020,0.068,20.500347222222224,28.8,12.6
16/10/2020,0.034,19.95486111111111,27.2,12.8
17/10/2020,0,19.698958333333334,27.1,12.4
18/10/2020,0,19.660069444444442,25.1,15.6
19/10/2020,4.268,18.186458333333334,24.8,13
20/10/2020,0.8160000000000001,18.725347222222222,23.6,14.8
21/10/2020,0.11900000000000001,20.118055555555557,27.9,12.9
22/10/2020,0.068,19.203125,27.1,11.5
23/10/2020,0.136,19.918750000000003,28.1,11.6
24/10/2020,0,20.397916666666667,27.7,13.5
25/10/2020,,,,
26/10/2020,,,,
27/10/2020,,,,
28/10/2020,,,,
29/10/2020,5.513,17.813541666666666,22.9,14.8
30/10/2020,1.6320000000000001,16.053819444444443,22.5,11.1
31/10/2020,0.085,18.548263888888886,25.5,14.4
01/11/2020,0.11900000000000001,18.484375,26.1,12.3
02/11/2020,0.17,18.982986111111114,25.9,13.2
03/11/2020,3.0970000000000004,18.983680555555555,24.9,15.7
04/11/2020,3.485,18.571180555555557,25.7,15.5
05/11/2020,0.187,18.879513888888894,25.3,16
06/11/2020,2.635,18.956249999999997,25.7,15.2
07/11/2020,0.068,19.240625,26.9,14.3
08/11/2020,4.304,19.386805555555554,26.3,13.7
09/11/2020,1.5470000000000002,18.83125,25.2,15.7
10/11/2020,0.20400000000000001,19.24513888888889,25.4,15.5
11/11/2020,8.677,18.390625,24.4,15.4
12/11/2020,1.581,19.623611111111114,26.3,14.7
13/11/2020,19.084999999999997,19.007291666666667,25.5,15.4
14/11/2020,4.3389999999999995,18.21284722222222,23.5,14.9
15/11/2020,0.28900000000000003,19.139930555555555,25.9,13.9
16/11/2020,0.068,18.852777777777778,24.6,13.8
17/11/2020,0.10200000000000001,19.059375000000003,25.6,13.7
18/11/2020,0.051000000000000004,19.648611111111116,26.9,13.6
19/11/2020,0.068,20.06041666666667,27.7,13.9
20/11/2020,7.1450000000000005,18.625347222222224,25.5,14.9
21/11/2020,0.017,19.727430555555557,26.3,14.3
22/11/2020,1.615,19.525694444444444,25.8,15.2
23/11/2020,0.15300000000000002,19.71736111111111,26.5,15.4
24/11/2020,1.955,19.619791666666668,26.7,14.3
25/11/2020,0.11900000000000001,19.99826388888889,28,13.3
26/11/2020,0.136,19.586805555555557,27.9,14.1
27/11/2020,8.504,19.414930555555557,25.5,15.8
28/11/2020,18.22,17.734722222222224,23.3,15.5
29/11/2020,4.864,17.349305555555556,22.1,13.8
30/11/2020,0.22100000000000003,19.206944444444446,26.1,13.2
01/12/2020,0.11900000000000001,19.31423611111111,26.4,13.9
02/12/2020,0.11900000000000001,19.038541666666667,25.4,14.1
03/12/2020,0.22100000000000003,18.24236111111111,25.2,13.7
04/12/2020,0.20400000000000001,17.49965277777778,24.4,12.8
05/12/2020,0.28900000000000003,18.291666666666668,25.2,12.1
06/12/2020,0.272,19.271180555555556,26.4,12.9
07/12/2020,0.085,19.963194444444444,26.7,15.2
08/12/2020,0.612,19.107291666666665,26.1,14.5
09/12/2020,0.085,18.811111111111114,25.2,14.8
10/12/2020,0.11900000000000001,18.894791666666666,25.5,12.8
11/12/2020,0.22100000000000003,19.084722222222222,26.4,12.7
12/12/2020,0.187,19.09826388888889,25.8,12
13/12/2020,0.136,19.12777777777778,26.3,13.9
14/12/2020,0.11900000000000001,18.821180555555557,26.5,12.2
15/12/2020,0.10200000000000001,19.23229166666667,26.8,11.6
16/12/2020,0.136,19.007291666666664,26.2,12.2
17/12/2020,0.136,19.128819444444446,25.8,13.8
18/12/2020,0.085,18.545833333333334,26.1,13.2
19/12/2020,0.068,19.372916666666665,26.6,13.6
20/12/2020,0.18700000000000003,18.872222222222224,26.7,13
21/12/2020,0.11900000000000001,19.567013888888887,26.6,13.1
22/12/2020,0.20400000000000001,19.610416666666666,27.2,12.8
23/12/2020,0.17,19.292708333333334,26.6,11.6
24/12/2020,0,20.468402777777776,27.6,14.5
25/12/2020,0.085,20.516666666666666,28.3,13.1
26/12/2020,0.034,20.00625,27.5,13
27/12/2020,0.051000000000000004,18.728125000000002,26,11.6
28/12/2020,0,18.955208333333335,27.1,10.8
29/12/2020,0,19.085416666666667,26.4,12.4
30/12/2020,0.935,20.35868055555556,26.9,13.2
31/12/2020,20.55,17.454355400696866,24.6,14
01/01/2021,0.30600000000000005,17.680902777777774,23.6,14.5
02/01/2021,0.22100000000000003,18.614583333333332,25.1,12.8
03/01/2021,0.10200000000000001,19.241319444444443,26.5,13.6
04/01/2021,0.11900000000000001,19.101388888888888,26.6,13
05/01/2021,0.187,18.836458333333333,26,12.8
06/01/2021,0.20400000000000001,19.382291666666667,26.4,13
07/01/2021,0.034,19.521180555555556,26.7,13.8
08/01/2021,0.663,19.68125,26.8,12.7
09/01/2021,1.9040000000000001,18.964930555555554,26.7,15.9
10/01/2021,14.013999999999998,17.243402777777778,22.1,15.6
11/01/2021,4.763000000000001,18.185069444444444,22.5,16
12/01/2021,0,18.382986111111112,22.7,15.5
13/01/2021,0.051000000000000004,18.615972222222226,24.5,14.1
14/01/2021,0.17,18.813194444444445,25.7,13.3
15/01/2021,0.23800000000000004,18.875694444444445,26,12.8
16/01/2021,0.22100000000000003,19.520833333333332,26.6,12.6
17/01/2021,0.136,20.10659722222222,26.9,13.4
18/01/2021,0.034,20.695138888888884,27.6,14.2
19/01/2021,0,20.069444444444443,27.2,13.5
20/01/2021,0,20.0875,27.6,12.8
21/01/2021,0,19.56423611111111,26.1,13.4
22/01/2021,0,19.113194444444446,26.3,14.8
23/01/2021,0.034,19.086805555555557,25.8,13.8
24/01/2021,0.15300000000000002,19.75173611111111,27.1,12.4
25/01/2021,0.10200000000000001,19.265625,27.3,14.6
26/01/2021,0.136,18.915625,26.9,11.3
27/01/2021,0.085,19.15902777777778,27.2,11.3
28/01/2021,0.068,19.56527777777778,27.5,11.4
29/01/2021,0.136,20.030208333333334,27.5,12.9
30/01/2021,0.085,19.841319444444444,27.3,13
31/01/2021,0.017,18.969791666666666,27.2,11.7
01/02/2021,0,19.154861111111114,27,11
02/02/2021,0,20.908680555555556,28.4,10.7
03/02/2021,0,20.725694444444443,27.9,14.6
04/02/2021,0.10200000000000001,20.563541666666666,28.6,11.6
05/02/2021,0,21.040972222222223,28.8,13.3
06/02/2021,16.563,19.572473867595818,27.9,13.9
07/02/2021,12.363999999999999,18.722648083623692,25.6,15.8
08/02/2021,18.049,17.119444444444444,20.5,15.3
09/02/2021,0.068,18.307986111111113,22.9,15.2
10/02/2021,0.051000000000000004,19.087847222222223,24.1,15.9
11/02/2021,0.068,19.18576388888889,22.4,16.1
12/02/2021,5.615000000000001,19.855555555555554,25.3,14.7
13/02/2021,25.755,18.505208333333332,22.7,15.1
14/02/2021,6.664000000000001,18.251388888888886,25.3,14.5
15/02/2021,0.034,20.197916666666668,25.9,15.5
16/02/2021,0,19.467708333333334,25.7,14.2
17/02/2021,0.17000000000000004,19.236458333333335,26.1,13.5
18/02/2021,0.136,19.14513888888889,26,13.2
19/02/2021,0.017,20.261805555555554,27.4,12.5
20/02/2021,0.068,19.437152777777776,26.4,13.1
21/02/2021,2.8739999999999997,19.720833333333335,26.8,15
22/02/2021,5.9719999999999995,17.305555555555557,21.8,15
23/02/2021,0.10200000000000001,19.758680555555557,25.8,14.7
24/02/2021,0.10200000000000001,18.912500000000005,25,13.1
25/02/2021,0,19.103125000000002,26.1,13.1
26/02/2021,0.017,19.511111111111106,27.1,12.4
27/02/2021,0,20.400347222222223,28.3,12.3
28/02/2021,0,20.953472222222224,28.9,13
01/03/2021,0,20.743402777777774,27.9,13.5
02/03/2021,0.068,19.518402777777776,26.8,14.2
03/03/2021,0,20.28402777777778,27.5,12.1
04/03/2021,0,19.61284722222222,26.1,13.8
05/03/2021,0,21.25798611111111,27.1,14.2
06/03/2021,0,20.743402777777778,27.3,14.9
07/03/2021,0,20.840625000000003,28.4,13.6
08/03/2021,0.051000000000000004,20.703124999999996,27.5,14.8
09/03/2021,0,20.106250000000003,27.5,13.5
10/03/2021,0.10200000000000001,19.584027777777777,27.5,13
11/03/2021,0.051000000000000004,20.924999999999997,28.7,12.2
12/03/2021,0.085,19.774305555555557,27.4,12
13/03/2021,0.051000000000000004,20.202777777777776,28,12.4
14/03/2021,0.051000000000000004,20.60347222222222,28.9,12.5
15/03/2021,0.051000000000000004,20.89340277777778,28.4,13.8
16/03/2021,0,20.47222222222222,27.6,12.3
17/03/2021,0,20.680555555555557,27.6,13.8
18/03/2021,0.034,20.76631944444444,28.1,14.6
19/03/2021,0,20.98194444444444,27.9,15.3
20/03/2021,0.051000000000000004,20.900694444444444,28.1,15.1
21/03/2021,0,20.435416666666665,27.2,14.7
22/03/2021,0.034,20.448958333333334,27.9,12.8
23/03/2021,0,20.660416666666666,28.2,14.8
24/03/2021,0.051000000000000004,20.36423611111111,28.2,14.7
25/03/2021,0.085,21.520138888888894,29.3,13.8
26/03/2021,0,21.36354166666667,28.4,14.5
27/03/2021,2.635,21.234027777777776,28.8,16
28/03/2021,4.777,19.493750000000002,27.5,15.1
29/03/2021,2.263,21.09722222222222,28.1,15.2
30/03/2021,15.631,19.96527777777778,26.5,15.9
31/03/2021,0.068,20.142708333333335,27.1,15.6
01/04/2021,0,20.353125,26.8,15.1
02/04/2021,0.017,20.80034722222222,27.6,15.3
03/04/2021,4.743,20.786458333333332,27.9,15.6
04/04/2021,4.933,20.04965277777778,26.8,15.3
05/04/2021,0.986,19.667708333333334,24.8,15.7
06/04/2021,7.856999999999999,19.86701388888889,25.7,16.5
07/04/2021,0,19.805208333333333,25.3,15.3
08/04/2021,0.442,19.88784722222222,25.7,16.6
09/04/2021,12.345,17.804181184668987,23.5,15.3
10/04/2021,1.055,19.63888888888889,25.7,14.9
11/04/2021,0,19.059375000000003,25.3,13.8
12/04/2021,0,19.243055555555557,25.7,14.4
13/04/2021,0.6799999999999999,19.319097222222222,25.7,15.5
14/04/2021,0.15300000000000002,18.922916666666666,24.8,16
15/04/2021,0.11900000000000001,19.707638888888887,26,15
16/04/2021,0.10200000000000001,19.961111111111112,26.8,14.6
17/04/2021,0.085,20.093402777777776,26.6,14.8
18/04/2021,0,19.602430555555557,25.5,15.9
19/04/2021,0,19.676041666666666,26.4,14.8
20/04/2021,0.068,19.689583333333335,26.7,14.5
21/04/2021,8.992999999999999,19.913194444444443,26.9,15.2
22/04/2021,1.428,19.74930555555555,25.1,15.1
