timestamp,precipitation (mm),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius)
3/14/2018,0.14,0,17.72,13.56
3/15/2018,1.45,0,17.81,11.86
3/16/2018,0.62,0,16.81,10.17
3/17/2018,4.18,0,15.93,8.97
3/18/2018,6.91,0,16.02,10.01
3/19/2018,1.77,0,18.2,9.83
3/20/2018,0.08,0,14.72,8.48
3/21/2018,0.01,0,14.45,5.06
3/22/2018,0.01,0,14.58,5.98
3/23/2018,0.63,0,19.1,7.63
3/24/2018,0.91,0,16.12,10.7
3/25/2018,0.95,0,15.94,9.78
3/26/2018,0.01,0,18.25,9.31
3/27/2018,0,0,19.78,10.86
3/28/2018,0,0,21.88,13.04
3/29/2018,0,0,20.96,13.73
3/30/2018,0.24,0,17.6,10.4
3/31/2018,0.06,0,18.04,10.44
4/1/2018,0,0,17.43,10.71
4/2/2018,0,0,17.94,12.27
4/3/2018,0,0,20.95,12.56
4/4/2018,0,0,21.05,11.62
4/5/2018,0,0,18.95,11.86
4/6/2018,0.92,0,18.14,13.72
4/7/2018,0.22,0,18.95,12.22
4/8/2018,0.65,0,19.48,11.63
4/9/2018,0.21,0,17.96,11.48
4/10/2018,12.6,0,16.57,10.13
4/11/2018,0.29,0,16.84,10.07
4/12/2018,1.94,0,17.49,10.2
4/13/2018,1.01,0,14.02,10.44
4/14/2018,0.03,0,20.56,10.06
4/15/2018,0,0,20.84,11.8
4/16/2018,0.57,0,21.15,13.79
4/17/2018,0,0,19.68,12.91
4/18/2018,0,0,19.69,13.16
4/19/2018,0,0,19.48,13.17
4/20/2018,0.04,0,18.02,12.69
4/21/2018,0,0,19.85,13.93
4/22/2018,0.01,0,20.97,14.78
4/23/2018,0.26,0,21.53,15.82
4/24/2018,0.03,0,20.92,16.58
4/25/2018,7.39,0,18.34,15.63
4/26/2018,8.79,0,19.7,15.45
4/27/2018,0,0,22.77,15.04
4/28/2018,0.04,0,23.43,15.71
4/29/2018,0.08,0,19.74,12.39
4/30/2018,0.19,0,19.36,12.14
5/1/2018,4.25,0,18.53,11.03
5/2/2018,0,0,19.66,10.64
5/3/2018,0.05,0,21.24,14.56
5/4/2018,0.92,0,18.11,13.74
5/5/2018,0.1,0,20.63,13.41
5/6/2018,0.01,0,19.84,15.03
5/7/2018,0.01,0,20.8,14.61
5/8/2018,0.84,0,22.48,14.01
5/9/2018,0.65,0,22.93,16.51
5/10/2018,1.08,0,20.97,16.05
5/11/2018,0,0,21.93,14.68
5/12/2018,0,0,25.22,15.49
5/13/2018,0,0,20.57,14.45
5/14/2018,0,0,21.72,14.14
5/15/2018,0,0,20.27,14.56
5/16/2018,0.01,0,20.76,13.78
5/17/2018,0.67,0,19.47,15.11
5/18/2018,0.12,0,20.72,14.24
5/19/2018,0.21,0,20.91,15.14
5/20/2018,0.02,0,21.12,15.99
5/21/2018,0.2,0,21.01,15.37
5/22/2018,0,0,23.54,16.08
5/23/2018,0,0,23.37,16.28
5/24/2018,0.05,0,23.55,19.07
5/25/2018,0.02,0,25.09,17.94
5/26/2018,0.01,0,24.3,17.49
5/27/2018,0.15,0,24.28,16.99
5/28/2018,0.04,0,23.95,17.57
5/29/2018,0.07,0,23.22,17.47
5/30/2018,0.03,0,23.39,16.78
5/31/2018,0,0,23.82,17.88
6/1/2018,0.43,0,23.33,16.47
6/2/2018,5.5,0,21.01,16.74
6/3/2018,0.25,0,24.85,15.84
6/4/2018,0,0,26.22,18.04
6/5/2018,0.12,0,23.23,19.16
6/6/2018,5.65,0,22.92,17.5
6/7/2018,0,0,23.41,16.02
6/8/2018,0.01,0,24.06,18.14
6/9/2018,0.64,0,24.72,18.82
6/10/2018,0.03,0,24.07,18.29
6/11/2018,0,0,23.76,18.56
6/12/2018,0,0,24.9,17.96
6/13/2018,0,0,25.87,19.86
6/14/2018,0.04,0,25.33,18.57
6/15/2018,0,0,24.97,18.31
6/16/2018,0,0,25.99,18.36
6/17/2018,0,0,26.19,19.27
6/18/2018,0,0,25.9,19.37
6/19/2018,0,0,25.11,19.61
6/20/2018,0,0,25.97,19.34
6/21/2018,0,0,26.69,19.41
6/22/2018,0,0,27.69,20.96
6/23/2018,0,0,27.76,21.37
6/24/2018,0,0,27.57,21.07
6/25/2018,0.04,0,26.64,20.53
6/26/2018,0.02,0,26.98,20.37
6/27/2018,0.04,0,27.09,20.81
6/28/2018,1.52,0,27.49,20.51
6/29/2018,0.02,0,26.5,20.67
6/30/2018,0,0,26.82,21.11
7/1/2018,0,0,29.63,21.01
7/2/2018,0,0,28.96,21.15
7/3/2018,0,0,28.97,21.5
7/4/2018,0,0,30.56,21.67
7/5/2018,0,0,28.74,21.59
7/6/2018,0,0,27.32,20.47
7/7/2018,0,0,28.38,21.4
7/8/2018,0,0,28.71,22.67
7/9/2018,0,0,29.18,22.56
7/10/2018,0,0,30.19,23.09
7/11/2018,0,0,31.05,23.5
7/12/2018,0,0,28.57,22.2
7/13/2018,0,0,28.48,22.11
7/14/2018,0,0,29.98,21.81
7/15/2018,0,0,30.85,23.47
7/16/2018,0,0,29.64,21.77
7/17/2018,0.07,0,28.53,21.75
7/18/2018,0,0,29.16,22.18
7/19/2018,0.02,0,28.85,22.13
7/20/2018,0,0,31.33,22.58
7/21/2018,0,0,29,21.77
7/22/2018,0,0,28.47,20.98
7/23/2018,0,0,28.57,22.52
7/24/2018,0,0,29.89,22.23
7/25/2018,0,0,29.06,22.2
7/26/2018,0,0,28.67,21.71
7/27/2018,0,0,29.1,22.85
7/28/2018,0,0,31.96,22.75
7/29/2018,0,0,31.22,24
7/30/2018,0,0,30.59,24.42
7/31/2018,0,0,29.97,24.2
8/1/2018,0,0,30.5,23.53
8/2/2018,0,0,30.83,23.54
8/3/2018,0,0,30.61,24.28
8/4/2018,0,0,30.7,23.56
8/5/2018,0,0,31.51,25.59
8/6/2018,0,0,32.86,26.8
8/7/2018,0,0,30.98,25.47
8/8/2018,0.05,0,31.09,24.41
8/9/2018,0.29,0,30.57,24.4
8/10/2018,0.55,0,29.25,23.27
8/11/2018,0.72,0,29.57,24.82
8/12/2018,0.38,0,30.27,23.8
8/13/2018,0.21,0,31.29,23.89
8/14/2018,0.1,0,30.22,25.08
8/15/2018,0.91,0,29.54,24.93
8/16/2018,0.59,0,29.06,24.08
8/17/2018,1.05,0,28.52,23.71
8/18/2018,0.05,0,28.21,23.81
8/19/2018,0.01,0,28.38,23.81
8/20/2018,0.02,0,28.91,22.34
8/21/2018,0.03,0,29.25,22.89
8/22/2018,0.03,0,29.4,22.97
8/23/2018,0.13,0,29.37,23.9
8/24/2018,0.01,0,31.02,23.84
8/25/2018,0,0,31.54,24.89
8/26/2018,0,0,30.12,24.19
8/27/2018,0,0,29.56,23.64
8/28/2018,0.01,0,29.6,23.93
8/29/2018,0.06,0,29.51,23.89
8/30/2018,0.09,0,28.87,23.51
8/31/2018,0.01,0,29.28,22.83
9/1/2018,0.01,0,28.83,22.95
9/2/2018,0.01,0,29.24,22.07
9/3/2018,0.3,0,28.77,23.64
9/4/2018,0.07,0,29.74,22.42
9/5/2018,0,0,30.06,22.51
9/6/2018,0,0,29.64,22.55
9/7/2018,0.14,0,27.65,22.56
9/8/2018,17.18,0,26.32,22.41
9/9/2018,4.86,0,27.09,22.69
9/10/2018,0.25,0,27.35,21.83
9/11/2018,0.32,0,27.46,22.45
9/12/2018,0.36,0,27.33,22.68
9/13/2018,0.08,0,27.95,22.87
9/14/2018,0.6,0,25.31,22.17
9/15/2018,3.97,0,23.92,22.42
9/16/2018,0.77,0,25.84,21.88
9/17/2018,1.47,0,25.91,22
9/18/2018,0.26,0,28.5,21.75
9/19/2018,1.01,0,27.18,22.23
9/20/2018,0.32,0,26.84,22.63
9/21/2018,0.02,0,28.6,22.11
9/22/2018,0,0,28.23,23.09
9/23/2018,0,0,29.58,23.43
9/24/2018,0,0,29.79,23.37
9/25/2018,0.16,0,27.58,22.6
9/26/2018,0.68,0,26.18,22.53
9/27/2018,0.4,0,25.91,21.54
9/28/2018,0,0,25.36,20.78
9/29/2018,0,0,25.9,20.11
9/30/2018,0,0,26.37,19.46
10/1/2018,0.14,0,27.25,20.84
10/2/2018,0,0,24.7,19.85
10/3/2018,0,0,25.17,19.65
10/4/2018,0,0,25.13,19.81
10/5/2018,0,0,24.53,19.89
10/6/2018,0,0,26.25,20.13
10/7/2018,0.03,0,28.72,20.47
10/8/2018,2.19,0,22.43,19.93
10/9/2018,6.19,0,21.93,18.79
10/10/2018,0.61,0,24.38,17.89
10/11/2018,0.1,0,23.96,20.31
10/12/2018,0,0,25.49,19.51
10/13/2018,0.13,0,24.64,19.3
10/14/2018,3.87,0,24.12,16.14
10/15/2018,0.1,0,23.39,15.34
10/16/2018,12.55,0,22.6,16.54
10/17/2018,0.33,0,24.07,17.34
10/18/2018,7.62,0,21.91,16.61
10/19/2018,0.78,0,20.74,16.21
10/20/2018,2.05,0,22.66,18.04
10/21/2018,0.64,0,23.4,19.04
10/22/2018,0.25,0,23.96,17.77
10/23/2018,0.24,0,22.53,18.55
10/24/2018,0,0,23.48,17.5
10/25/2018,0,0,23.88,17.78
10/26/2018,0.01,0,24.65,17.72
10/27/2018,1.08,0,23.15,16.13
10/28/2018,1.21,0,15.68,11.16
10/29/2018,0,0,18.02,9.39
10/30/2018,8.19,0,15.81,13.29
10/31/2018,5.16,0,17.29,11.39
11/1/2018,0.7,0,19.39,11.94
11/2/2018,0.01,0,20.91,11.98
11/3/2018,0,0,18.95,13.03
11/4/2018,0,0,20.24,12.76
11/5/2018,3.46,0,18.18,12.51
11/6/2018,0,0,18.59,11.17
11/7/2018,0.01,0,20.59,11.79
11/8/2018,0.54,0,19.61,14.15
11/9/2018,0.27,0,19.05,10.9
11/10/2018,0,0,20.39,12.92
11/11/2018,0,0,20.03,13.84
11/12/2018,0.03,0,19.07,13.84
11/13/2018,1.02,0,19.54,15.82
11/14/2018,4.33,0,17.97,16.39
11/15/2018,3.7,0,18.83,15.51
11/16/2018,1.93,0,18.99,14.9
11/17/2018,1.45,0,18.52,14.98
11/18/2018,7.68,0,17.61,14.74
11/19/2018,4.11,0,17.77,13.29
11/20/2018,1.38,0,18.96,13.42
11/21/2018,0.72,0,17.33,13.73
11/22/2018,0.15,0,17.42,13.55
11/23/2018,0.6,0,17.64,13.05
11/24/2018,0.55,0,17.63,12.07
11/25/2018,0.21,0,19.31,11.72
11/26/2018,0.13,0,17.51,11.59
11/27/2018,0,0,18.51,10.47
11/28/2018,0,0,19.29,12.37
11/29/2018,0,0,17.8,12.8
11/30/2018,0.01,0,19.79,11.54
12/1/2018,0,0,17.93,10.29
12/2/2018,0,0,20.86,12.21
12/3/2018,0,0,22.6,14.56
12/4/2018,0,0,20.42,14.74
12/5/2018,0,0,21.95,15.45
12/6/2018,0,0,20.7,14.01
12/7/2018,0,0,19.62,12.9
12/8/2018,0,0,18.2,12.06
12/9/2018,0,0,19.94,11.81
12/10/2018,0,0,18.2,12.75
12/11/2018,0,0,18.47,12.2
12/12/2018,0.02,0,17.78,11.71
12/13/2018,4.98,0,17.86,11.7
12/14/2018,0.04,0,16.6,9.83
12/15/2018,0,0,18.75,9.08
12/16/2018,0.01,0,21.47,12.13
12/17/2018,0,0,15.96,10.17
12/18/2018,0,0,16.24,10.13
12/19/2018,0.01,0,19.06,11.07
12/20/2018,0,0,17.08,10.65
12/21/2018,0,0,16.45,10.66
12/22/2018,0,0,17.34,10.86
12/23/2018,0,0,17.1,11.66
12/24/2018,0,0,17.8,12.46
12/25/2018,0,0,16.1,10.85
12/26/2018,0,0,16.09,10.86
12/27/2018,0.01,0,14.19,11.06
12/28/2018,0.02,0,14.14,10.29
12/29/2018,0.44,0,14.44,11.08
12/30/2018,0.01,0,14.83,10.34
12/31/2018,0,0,16.7,9.47
