"date","nee.osv","h.osv","le.osv","ws.osv","rh.osv","temp.avg.osv","temp.min.osv","temp.max.osv","precip.osv","rg.osv","swc.1.osv","swc.2.osv","swc.3.osv","ts.1.osv","ts.2.osv","ts.3.osv","gpp.osv","reco.osv","variable.status","day.count","year"
2018-08-07,-0.649449364583333,67.7946188333333,46.7414561489362,2.7879699375,68.5797525,16.8352708333333,10.311,23.814,0,393.76289047619,0.275201416666667,0.416873645833333,0.184195770833333,22.3959583333333,21.6113125,22.3509166666667,1.768653225,0.669597083333333,"actual",219,"2018"
2018-08-08,-0.125489477083333,64.2280311770833,40.05767,2.23761527083333,65.1900790697674,17.3220625,10.449,24.611,0,358.968423809524,0.274562541666667,0.409304854166667,0.176504895833333,22.4038958333333,22.5259583333333,23.3690416666667,1.76769005625,0.877826666666667,"actual",220,"2018"
2018-08-09,0.0625126458333333,54.1954905145833,23.2735021276596,2.80978983333333,73.6411975,17.4300833333333,12.323,23.099,0,267.854154545455,0.275044854166667,0.403222145833333,0.167327666666667,22.5953333333333,23.1087291666667,23.4253125,1.58944517291667,1.01464,"actual",221,"2018"
2018-08-10,-0.00495520833333333,61.6839494166667,15.6518839375,2.80044652083333,78.3769512195122,15.9952083333333,11.4450000000001,21.379,0,279.772604761905,0.2751409375,0.3949188125,0.157188916666667,22.8028333333333,22.7222708333333,22.3136458333333,1.51012307708333,0.999711458333333,"actual",222,"2018"
2018-08-11,0.370209275555556,64.009288,17.3025947622222,4.25072422222222,77.2678717948718,16.2553777777778,13.132,21.545,0,267.280789473684,0.275266311111111,0.387687288888889,0.150455377777778,22.9488444444444,22.6132444444444,22.4088888888889,1.33422176875,1.13033708333333,"actual",223,"2018"
2018-08-12,0.0308044166666667,76.545456925,21.1896180833333,3.5774256875,76.84782,16.0871666666667,12.096,20.976,0,300.565571428571,0.2736625,0.380844458333333,0.144401375,22.9966875,22.6755,22.6054583333333,1.64233985833333,1.284714375,"actual",224,"2018"
2018-08-13,0.00339146458333335,41.9566000229167,18.3110587916667,3.23660310416667,77.26788125,14.8601458333333,10.779,18.879,0,186.988422727273,0.271876354166667,0.373514583333333,0.136634083333333,23.0072291666667,22.2003125,21.1176875,1.35057852083333,1.27895666666667,"actual",225,"2018"
2018-08-14,-0.0348897083333333,88.3321784375,25.6498014651163,3.16436375,78.6167805555556,16.1674166666667,10.401,22.585,0,362.446581818182,0.268297875,0.363243145833333,0.129817375,23.0014791666667,21.8968958333333,22.2316041666667,1.84623718541667,1.39927708333333,"actual",226,"2018"
2018-08-15,0.414737389583333,46.5780768333333,9.63262816666667,3.28759895833333,78.0114071428571,15.7262708333333,12.184,21.018,0,193.286414285714,0.2718333125,0.357763895833333,0.123687458333333,22.9896666666667,22.4404375,21.8396041666667,1.21846365833333,1.47633125,"actual",227,"2018"
2018-08-16,0.1871495375,38.6032012708333,16.7655914375,3.40331541666667,76.8185729166667,14.7642708333333,10.473,19.425,0.1,191.704303333333,0.271914583333333,0.351004833333333,0.119070875,22.996875,21.7526041666667,20.6410416666667,1.34942362708333,1.54299791666667,"actual",228,"2018"
2018-08-17,1.10004046458333,33.5727240208333,10.7462744708333,2.9093999375,79.4139145833333,15.0650625,12.446,18.638,0,137.539866666667,0.268504833333333,0.3424631875,0.115982604166667,22.8995208333333,21.1095208333333,20.0415416666667,1.16238232083333,1.66194583333333,"actual",229,"2018"
2018-08-18,0.0465013891666667,50.6750267070833,11.3836898979167,3.30716125,79.2913770833333,15.1722291666667,11.667,19.211,0,193.86475,0.2656626875,0.335778375,0.114574575,22.6522708333333,20.9653125,20.6427291666667,1.38991555,1.73071666666667,"actual",230,"2018"
2018-08-19,0.188098835416667,48.6086940833333,9.38878860625,2.807990625,76.2610627906977,15.9261458333333,12.667,21.257,0,194.066436666667,0.2659715,0.332399333333333,0.113846541666667,22.6014375,21.2100833333333,21.0030416666667,1.17779635625,1.64307083333333,"actual",231,"2018"
2018-08-20,0.185910666666667,68.0403533333333,9.6905121875,3.09273229166667,73.7746536585366,15.7338333333333,11.444,21.277,0,264.537257142857,0.2624926875,0.325807708333333,0.112483729166667,22.5901041666667,21.3517291666667,21.2739166666667,1.23769734791667,1.2036825,"actual",232,"2018"
2018-08-21,0.415236854166667,46.9103422916667,8.072153529375,2.97181822916667,73.2879897435897,16.3055833333333,10.777,21.123,0,185.606640909091,0.266780541666667,0.321459041666667,0.1100256875,22.5799583333333,21.498625,21.289125,0.96064074375,1.04219833333333,"actual",233,"2018"
2018-08-22,-0.101498695833333,58.9563664791667,12.3656182083333,2.6744994375,70.2456266666667,17.060875,10.963,24.119,0,296.858425,0.263324291666667,0.316479208333333,0.109578520833333,22.5866458333333,21.869875,22.5774583333333,1.222174275,1.14238958333333,"actual",234,"2018"
2018-08-23,0.391665322916667,31.9904450833333,5.83894614583333,3.037720625,80.6879854166667,15.9065,13.392,18.69,0,113.440235,0.26043125,0.311637479166667,0.1067756875,22.5982916666667,22.3074583333333,21.8158541666667,0.69084266875,1.01825520833333,"actual",235,"2018"
2018-08-24,0.376088877083333,50.6955655833333,9.4279742,3.16190916666667,71.7678636363636,17.2860833333333,12.488,23.06,0,215.292725238095,0.263695854166667,0.304164666666667,0.105272916666667,22.6233125,21.8467083333333,21.9996458333333,0.953665591666667,1.118298125,"actual",236,"2018"
2018-08-25,0.2424420625,59.5344848541667,10.5371760583333,3.30866520833333,69.3183,17.7411666666667,11.877,23.371,0,259.156377619048,0.264539625,0.301848895833333,0.105170166666667,22.6873958333333,22.4342291666667,22.9650208333333,1.06340873541667,1.22066479166667,"actual",237,"2018"
2018-08-26,0.3190924375,51.0230235416667,5.0289419375,3.138749375,80.3902333333333,17.086375,14.402,22.169,0,179.338785714286,0.262741625,0.297741708333333,0.10360975,22.7967708333333,22.7358125,22.7411458333333,0.854920266666667,1.28254083333333,"actual",238,"2018"
2018-08-27,0.805278229166667,58.5848535833333,16.6223067708333,2.40387328125,77.1899954545455,17.7302916666667,12.357,24.349,1.5,261.6323765,0.263339666666667,0.292682020833333,0.102385447916667,22.87675,22.7404375,23.3288958333333,1.09286984791667,1.50030645833333,"actual",239,"2018"
2018-08-28,1.13274290416667,15.1487230729167,26.8625261041667,2.50847997916667,85.0601270833333,15.9313125,14.088,18.769,0.1,90.3901104545455,0.267798604166667,0.2889993125,0.0987659729166667,22.9972916666667,22.5729375,21.2121041666667,0.474496102083333,1.34646875,"actual",240,"2018"
2018-08-29,0.590557408333333,35.4905682083333,16.2118895833333,3.11550020833333,73.1320270833333,16.370125,13.472,19.549,0,143.6762,0.266602833333333,0.282166,0.0970930458333333,22.9988125,21.3732083333333,20.4704791666667,0.675460389583333,1.39726875,"actual",241,"2018"
2018-08-30,0.5164571875,54.3519639375,11.6190419041667,3.23102514583333,69.2720297297297,16.8211041666667,12.715,21.064,0,211.611066666667,0.2638229375,0.281536145833333,0.09854233125,22.8135833333333,21.4399583333333,21.5119375,0.85404008125,1.31851520833333,"actual",242,"2018"
2018-08-31,0.301944966666667,54.5725480208333,8.482214775,3.4388225,70.4684739130435,16.5552708333333,13.204,20.14,0,201.456925,0.261463854166667,0.278753458333333,0.0982937458333333,22.7370416666667,21.7980833333333,21.7218541666667,0.772954179166667,1.188883125,"actual",243,"2018"
2018-09-01,0.610663591666667,28.0003348208333,6.21314610416667,2.8924729375,79.3551916666667,15.4685208333333,11.77,19.591,0,120.0849735,0.262697895833333,0.275550708333333,0.0967875020833333,22.6232083333333,21.4460833333333,20.5406458333333,0.528141220833333,1.04788208333333,"actual",244,"2018"
2018-09-02,0.7699505625,27.3351230833333,5.06013288958333,2.973290625,80.7029613636364,16.3432708333333,13.178,21.045,0,108.199856363636,0.262308375,0.273884041666667,0.0959027708333333,22.6021458333333,21.0570416666667,20.449,0.535216958333333,1.16019520833333,"actual",245,"2018"
2018-09-03,0.401719,45.0363472708333,7.38818095833333,2.749851875,73.3640833333333,16.616625,10.713,22.4690000000001,0,210.5094315,0.2596063125,0.272529166666667,0.09542500625,22.518125,20.9845,20.9352291666667,0.79273429375,1.30197583333333,"actual",246,"2018"
2018-09-04,0.410657575,52.1563170833333,4.8282478125,3.12311785416667,78.6391404761905,16.4175833333333,11.877,21.522,0,192.345035,0.26043475,0.2706153125,0.09531944375,22.4032708333333,21.3509791666667,21.3336041666667,0.85987916875,1.360375,"actual",247,"2018"
2018-09-05,0.261814104166667,91.0324066041667,12.1095150833333,3.5794995,71.5857590909091,18.100875,14.541,23.261,0,341.28032047619,0.2560506875,0.270202145833333,0.0970132208333333,22.4015833333333,22.0639583333333,23.3701875,1.06366889583333,1.47187083333333,"actual",248,"2018"
2018-09-06,0.521578802083333,84.956899875,6.34688195833333,4.21875395833333,70.7021136363636,17.8320416666667,13.625,23.3440000000001,0,294.495866666667,0.259380583333333,0.270395833333333,0.0965069333333333,22.5146666666667,23.0937916666667,24.0435833333333,1.04805976666667,1.49041875,"actual",249,"2018"
2018-09-07,0.0348808333333333,112.646768958333,12.34460794375,3.35738304166667,67.3450476190476,17.7728333333333,12.83,23.708,0,399.677714285714,0.258501375,0.269467770833333,0.0961711479166667,22.7363958333333,23.6646666666667,25.1496458333333,1.16669434166667,1.57523541666667,"actual",250,"2018"
2018-09-08,0.400183811702128,81.1601837642553,9.91735648297872,3.09878510638298,66.8675121951219,17.8567021276596,11.986,23.802,0,348.41895,0.257116914893617,0.268336893617021,0.0952680914893617,23.0382340425532,24.4447021276596,25.4558085106383,1.05253521666667,1.56384375,"actual",251,"2018"
2018-09-09,0.23545754375,91.5683697916667,9.03843527083333,3.32215389583333,62.4720209302326,18.9486875,11.892,26.467,0,388.102395238095,0.260813833333333,0.26678825,0.0949139104166667,23.400375,24.7451666666667,26.1329375,1.10986737291667,1.49380625,"actual",252,"2018"
2018-09-10,0.673043997916667,80.7951849375,10.067779,3.251775625,65.5721659090909,20.0160833333333,14.366,26.752,0,362.862275263158,0.261628541666667,0.266145125,0.0938368270833333,23.667875,25.723875,27.248375,0.8853582,1.34006875,"actual",253,"2018"
2018-09-11,0.284375256875,103.513990833333,8.52120345833333,4.16287145833333,65.1666840909091,19.084,14.84,24.555,0,375.275719047619,0.262024979166667,0.2632715,0.0915833291666667,24.0607708333333,26.0305,27.1175208333333,0.886996620833333,0.997653958333333,"actual",254,"2018"
2018-09-12,0.361375229166667,98.9332565708333,8.41540165208333,3.42754520833333,62.3987340909091,18.0099166666667,11.399,24.921,0,382.859838095238,0.2622381875,0.260628458333333,0.0892166666666667,24.3724583333333,25.9496875,26.6533125,0.80990575625,0.708482708333333,"actual",255,"2018"
2018-09-13,0.237368475,101.686135083333,9.1276651625,3.46729395833333,65.5558333333333,18.8993333333333,13.458,25.214,0,381.148666666667,0.262588166666667,0.2592249375,0.0875131979166667,24.6831041666667,26.2190416666667,27.3305833333333,0.776801777083333,0.588705416666667,"actual",256,"2018"
2018-09-14,0.388111520833333,82.69895825,7.1390025,3.65017820833333,65.1184348837209,19.7418958333333,13.806,25.912,0,344.46356,0.266920875,0.257677041666667,0.0864145854166667,24.8653125,26.686,27.6921875,0.73822670625,0.669223333333333,"actual",257,"2018"
2018-09-15,0.079894625,100.865840625,12.4482455416667,3.40912733333333,62.8790923076923,18.9932083333333,11.419,26.661,0,390.951652380952,0.265277041666667,0.256549979166667,0.0847083333333333,25.0856875,26.667125,27.5999166666667,1.00847911458333,0.898932083333333,"actual",258,"2018"
2018-09-16,0.279701198333333,96.0028971666667,16.2117652639583,3.63305295833333,60.2167742857143,19.415875,11.634,26.66,0,386.212361904762,0.2613034375,0.2553708125,0.0829083291666667,25.3192708333333,26.7749791666667,27.4633541666667,1.087875625,1.09993729166667,"actual",259,"2018"
2018-09-17,0.0514121666666667,77.9927855,6.92372852173913,3.48643485416667,60.7633377777778,19.0406875,11.43,26.797,0,343.897885,0.257822208333333,0.2529381875,0.0817402791666667,25.51925,26.8438333333333,27.4991041666667,0.9441932375,1.20871104166667,"actual",260,"2018"
2018-09-18,0.0876457083333333,95.4126679583333,6.23868920833333,3.2256939375,67.6371934782609,17.9578541666667,11.557,25.689,0,367.380114285714,0.253902791666667,0.250581895833333,0.0803076354166667,25.6004583333333,26.7483958333333,27.2307708333333,1.0839633125,1.28125916666667,"actual",261,"2018"
2018-09-19,0.55979300625,76.521516875,5.77470064166667,2.90747335416667,66.9524266666667,17.6957291666667,12.248,24.728,0,302.251766666667,0.254861895833333,0.2503680625,0.0786506916666667,25.7141875,26.5974791666667,26.6705208333333,0.9609606125,1.37442708333333,"actual",262,"2018"
2018-09-20,0.352019265,104.3915584375,8.10593105625,3.84215879166667,68.4326297297297,19.2333541666667,12.657,26.444,0,402.745485714286,0.255716,0.250533979166667,0.0786333291666667,25.8870416666667,26.6360833333333,27.4512291666667,1.25977536041667,1.62912291666667,"actual",263,"2018"
2018-09-21,0.494142452083333,96.8065518125,7.45673156875,4.14926666666667,64.7534826086956,19.4506458333333,14.4450000000001,26.205,0,375.511252380952,0.2524020625,0.249834041666667,0.0777750020833333,25.8980625,27.0510208333333,27.7088958333333,1.251336275,1.91358333333333,"actual",264,"2018"
2018-09-22,0.6419901625,75.8363506,2.4111768105,3.9416975,69.0449452380952,18.16225,13.006,23.555,0,276.903880952381,0.256695833333333,0.248833979166667,0.0757215291666667,26.0747916666667,26.8688958333333,26.6708958333333,1.18742746041667,1.89043541666667,"actual",265,"2018"
2018-09-23,0.490123246041667,86.859982375,7.46523801875,3.4637593125,65.8270666666667,18.5419583333333,13.003,24.954,0,348.034304761905,0.252212479166667,0.247176375,0.0754562541666667,26.1928541666667,26.4515,26.7048125,1.18327970833333,1.70911041666667,"actual",266,"2018"
2018-09-24,0.155925391666667,102.206306208333,4.66816829166667,3.76972225,64.0406044444444,17.9746041666667,10.742,25.28,0,390.046071428571,0.2534596875,0.246063875,0.07611666875,26.1923541666667,26.5645208333333,27.0907916666667,1.16048094583333,1.48401875,"actual",267,"2018"
2018-09-25,0.359738520833333,82.54238875,10.3807974854167,3.90961333333333,65.6350088888889,19.0662708333333,13.964,24.867,0,307.700489047619,0.251797979166667,0.246849291666667,0.0753930520833333,26.1952916666667,26.9237708333333,27.4698125,0.93873035625,1.32686458333333,"actual",268,"2018"
2018-09-26,0.0890331125,84.5105940416667,6.42192659574468,3.84454166666667,66.8075465116279,19.4387291666667,12.782,26.227,0,338.756961904762,0.252024270833333,0.245677083333333,0.0752145833333333,26.2022916666667,26.8489583333333,27.4511666666667,0.909786120833333,1.13437708333333,"actual",269,"2018"
2018-09-27,0.677723240425532,70.7924235106383,0.651465744680851,3.49544087234043,73.6665525,18.5534468085106,14.649,22.859,0,262.617657894737,0.251925531914894,0.245715595744681,0.0739539021276596,26.229170212766,26.8423617021277,26.7115957446809,0.690813133333333,0.908909166666667,"actual",270,"2018"
2018-09-28,0.2408337725,90.9628404791667,2.79121241666667,4.53944666666667,73.014975,19.1054583333333,15.23,24.789,0,325.255109090909,0.251895125,0.245206291666667,0.0740645833333333,26.2754583333333,26.5000833333333,27.0166875,0.767580035416667,0.719693541666667,"actual",271,"2018"
2018-09-29,0.204048291666667,76.4727043125,6.76396633333333,3.742457125,66.0893409090909,19.3351666666667,13.567,26.128,0,340.4967365,0.254046479166667,0.245120854166667,0.0737465270833333,26.2149791666667,26.7261458333333,27.38175,0.626760383333333,0.518215625,"actual",272,"2018"
2018-09-30,0.0621819583333333,103.608035625,9.41195839583333,3.9481868125,60.80335,19.3904583333333,13.988,25.704,0,427.603435,0.251472229166667,0.245050041666667,0.0737986104166667,26.2854166666667,26.9733125,27.9421041666667,0.63507756875,0.314150833333333,"actual",273,"2018"
2018-10-01,0.119944354166667,93.6043830833333,4.10987738333333,3.9399395625,58.4991357142857,17.8973125,10.417,24.282,0,386.57023,0.254352833333333,0.242911791666667,0.0723381958333333,26.3835625,26.8771458333333,26.965375,0.51696934375,0.103403916666667,"actual",274,"2018"
2018-10-02,0.0938506947916667,68.1538489375,2.27667541666667,3.77623333333333,67.9045266666667,17.9132916666667,12.044,24.287,0,294.81434,0.251633354166667,0.241375729166667,0.0709145854166667,26.3975208333333,26.5156875,26.4477083333333,0.41761685,0.111408945833333,"actual",275,"2018"
2018-10-03,0.0385037708333333,100.717647854167,3.73850430291667,4.18112416666667,68.0391720930233,19.2737083333333,13.896,26.014,0,413.407285,0.253881270833333,0.241327833333333,0.07250208125,26.3965208333333,26.782,28.1312708333333,0.631173433333333,0.343854583333333,"actual",276,"2018"
2018-10-04,0.2875957,71.6273385416667,3.078970125,3.74957458333333,67.8444767441861,18.6862083333333,14.181,24.045,0,302.87389047619,0.251113208333333,0.241651416666667,0.070459725,26.3986041666667,27.0452916666667,27.2155208333333,0.683365541666667,0.651409375,"actual",277,"2018"
2018-10-05,0.15918185,89.6535616666667,3.708442125,3.21864501666667,64.3144590909091,19.0015833333333,13.033,25.493,0,363.146976190476,0.2532631875,0.240365979166667,0.0704548604166667,26.4043958333333,26.8173958333333,27.6681458333333,0.950993625,1.108709375,"actual",278,"2018"
2018-10-06,0.121898677291667,85.7240543541667,5.80634,3.78758958333333,65.8717088888889,20.1130416666667,15.162,26.995,0,385.8895615,0.251475041666667,0.241152770833333,0.0709777729166667,26.4062083333333,27.4573333333333,28.7890625,1.02673301875,1.39796041666667,"actual",279,"2018"
2018-10-07,2.25676315416667,55.1842038333333,34.8978464583333,3.147833375,73.6502744680851,19.044,14.532,26.459,9.9,290.1379085,0.253218729166667,0.240468083333333,0.0696527770833333,26.6324375,27.7068333333333,27.9565416666667,0.792354685416667,1.3682625,"actual",280,"2018"
2018-10-08,4.019441875,33.4322280416667,64.972790625,3.28706979166667,70.6839130434783,18.54725,12.954,24.163,0.8,240.489005,0.251160416666667,0.236851354166667,0.0673111104166667,26.7037916666667,26.0208125,24.012375,0.776359664583333,1.38019791666667,"actual",281,"2018"
2018-10-09,2.343722625,60.0097875,41.6466162708333,3.62531833333333,70.3312121951219,18.7484791666667,13.468,23.905,0,311.961119047619,0.251644416666667,0.235233375,0.0702375020833333,26.539625,24.8726666666667,24.04625,1.00322203541667,1.4333625,"actual",282,"2018"
2018-10-10,1.24460266875,71.9688069791667,28.1814095833333,3.66556052083333,69.4905046511628,18.2365416666667,11.875,24.243,0,315.367996818182,0.248916645833333,0.235588145833333,0.0732777729166667,26.2310416666667,24.8761666666667,24.5978125,1.04821298333333,1.45179791666667,"actual",283,"2018"
2018-10-11,0.628826007291667,81.5546934166667,27.8631736458333,3.27553977083333,64.1567068181818,19.0950416666667,13.372,25.093,0,377.149428571429,0.248711083333333,0.236491645833333,0.0766868020833333,25.9281041666667,25.2965625,25.9427083333333,1.12382011666667,1.53147708333333,"actual",284,"2018"
2018-10-12,0.515832439583333,76.0650789479167,15.4228097854167,2.9756139375,64.0738102564103,19.4330416666667,12.157,27.155,0,366.531105263158,0.246668166666667,0.237164625,0.0792708291666667,25.8895208333333,25.8136458333333,26.4581041666667,1.03160474375,1.58268333333333,"actual",285,"2018"
2018-10-13,0.697968333333333,61.2152077083333,15.6846943958333,3.43792420833333,68.4649953488372,20.1953958333333,15.506,26.886,0,293.923128571429,0.2498346875,0.237833291666667,0.0809388854166667,25.8988541666667,26.3961875,27.144125,0.93204869375,1.64739583333333,"actual",286,"2018"
2018-10-14,0.0451176458333333,79.6165160625,10.9176258208333,3.47063125,65.7593595238095,19.6460625,13.543,27.374,0,321.797168181818,0.247805520833333,0.2385124375,0.0813166604166667,26.0382083333333,26.5714375,27.2546458333333,1.06493963541667,1.59149583333333,"actual",287,"2018"
2018-10-15,0.565831004166667,78.2688780208333,10.8137232770833,2.9485514375,67.5654577777778,20.139125,14.711,26.351,0,314.296505909091,0.246236104166667,0.23941525,0.0810451375,26.1963333333333,26.9690833333333,27.9136458333333,1.02650111875,1.45524791666667,"actual",288,"2018"
2018-10-16,0.1250130625,77.1399329375,10.1080238297872,2.93996654166667,67.3997595744681,19.7084166666667,14.396,26.675,0,341.215738095238,0.247919104166667,0.239222354166667,0.07981396875,26.2747291666667,27.1940416666667,27.9789166666667,1.03886931041667,1.36439166666667,"actual",289,"2018"
2018-10-17,-0.226397295833333,93.6540173958333,9.98553885106383,3.57929291666667,68.03164,20.3932916666667,15.485,26.245,0,376.208909523809,0.250595791666667,0.2398875,0.0790423625,26.4006666666667,27.5572083333333,28.6028125,1.14213814375,1.43407083333333,"actual",290,"2018"
2018-10-18,-0.0876628270833333,94.2584111041667,5.56826654166667,4.43361020833333,69.0059,20.3906875,15.868,26.024,0,379.609695238095,0.2483041875,0.240004833333333,0.0783548625,26.6305416666667,27.7966041666667,28.6939375,1.1678254,1.47019166666667,"actual",291,"2018"
2018-10-19,0.130018166666667,97.2835164375,8.23700882604167,4.39119445833333,69.7001545454546,20.3122291666667,15.813,26.362,0,397.830635,0.245675041666667,0.239570166666667,0.0765805625,26.7497708333333,27.8803333333333,28.6726875,1.168428,1.50265208333333,"actual",292,"2018"
2018-10-20,-0.15932289375,95.9205494145833,11.3259068541667,3.54912229166667,68.5942222222222,20.4891041666667,14.778,26.484,0,391.036219047619,0.248318104166667,0.2395243125,0.076184025,26.8942083333333,27.9823125,29.0422083333333,1.22193887916667,1.54879375,"actual",293,"2018"
2018-10-21,0.280372145833333,85.00363325,8.72938280434783,4.71117354166667,70.8738972222222,20.02275,14.675,25.479,0,360.180333333333,0.249253458333333,0.2384936875,0.07458888125,27.0083541666667,28.0374791666667,28.4673541666667,1.14401079375,1.5605375,"actual",294,"2018"
2018-10-22,0.0648354375,105.576396458333,3.28354646666667,5.36101,68.882055,18.9232083333333,13.101,24.476,0,374.5093035,0.246536729166667,0.237158270833333,0.0728361104166667,27.1921666666667,27.6798125,27.8175416666667,1.10877533333333,1.53752916666667,"actual",295,"2018"
2018-10-23,1.01181233617021,33.8636736574468,36.094620212766,4.49666255319149,83.8594659574468,16.4232978723404,14.077,19.603,3.47234042553192,163.048327142857,0.248799212765957,0.234057425531915,0.068887229787234,27.190085106383,26.5537872340426,24.4176382978723,0.75947675,1.43788333333333,"actual",296,"2018"
2018-10-24,0.42700485106383,27.4833487595745,27.0910160851064,1.80868225957447,82.9237723404255,16.3453404255319,14.688,20.044,0.204255319148936,153.872863636364,0.248263829787234,0.230990723404255,0.0664673723404255,26.9451063829787,24.909085106383,22.9426595744681,0.691928970833333,1.46734375,"actual",297,"2018"
2018-10-25,-0.00924931521739133,35.621535173913,51.6816514130435,3.50210223913043,88.0249282608696,16.8340869565217,14.169,20.525,1.77391304347826,222.110775909091,0.249155847826087,0.228334760869565,0.0676362282608696,26.5424347826087,23.8981956521739,22.209847826087,0.976310872916667,1.527725,"actual",298,"2018"
2018-10-26,0.611836895833333,51.7773211395833,24.4997381914894,3.48495020833333,84.5015307692308,17.711875,13.7,22.466,0,223.845747619048,0.247440979166667,0.2283125625,0.0691263916666667,26.1018541666667,23.435875,22.5455416666667,0.949204833333333,1.61065208333333,"actual",299,"2018"
2018-10-27,0.83717005106383,45.8982145319149,50.2371310851064,4.19693319148936,83.6970604651163,17.7019361702128,14.686,22.499,5.41276595744681,294.157096666667,0.245726936170213,0.228201446808511,0.0695546042553191,25.6519787234043,23.4274468085106,22.545829787234,1.12493830416667,1.6437875,"actual",300,"2018"
2018-10-28,1.7569180625,63.3775237291667,37.0870134791667,3.542661875,79.4544951219512,18.2777291666667,15.042,23.006,0,309.424840909091,0.244602083333333,0.228791645833333,0.071721525,25.3554791666667,23.4105208333333,23.3078333333333,1.18785739375,1.71262708333333,"actual",301,"2018"
2018-10-29,0.29312848125,70.7772485,38.733188375,4.0723025,74.2935555555556,19.17175,15.272,24.548,0.7,351.500719545455,0.241594375,0.2293166875,0.0734361104166667,25.0994375,23.8242291666667,24.0472916666667,1.24218647708333,1.80029583333333,"actual",302,"2018"
2018-10-30,0.26875963125,75.788371875,22.538977,4.56219104166667,66.3462,19.8945625,15.032,25.789,0,322.865818181818,0.245002791666667,0.230614583333333,0.07583055625,25.0810625,24.4445416666667,25.0814375,1.28058106041667,1.87919375,"actual",303,"2018"
2018-10-31,-0.0158756916666667,100.901180416667,16.2793872708333,4.77454833333333,66.7274102564103,20.0308125,14.3,26.134,0,403.308045454545,0.243455604166667,0.232259770833333,0.0782125,25.086375,25.0064583333333,25.9525208333333,1.40087974583333,1.92386458333333,"actual",304,"2018"
2018-11-01,0.224564083333333,73.7079916458333,7.07250458333333,5.358825,71.4248652173913,19.9919791666667,15.474,25.362,0,316.21289047619,0.241881645833333,0.232780208333333,0.0785740375,25.1025208333333,25.424375,25.8011041666667,1.29891313333333,1.95726666666667,"actual",305,"2018"
